FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,ERI,Eritrea,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.2409629633365,252.0857770694724,277.8014236203341,285.4021840083308,325.83870537160465,318.9809608319835,341.9173640020804,311.33620925512486,314.3573967535008,325.40916151359266,304.77575646509234,348.95032707774243,426.8409478870323,412.7530791994235,447.9974047272008,480.4476236545604,490.0669560033334,642.9257228800705,539.6995120696864,688.6816595768397,,,,,,,,,,,,,
A,Annual,ESP,Spain,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,407.9630278693298,463.19044087717,535.3910594544878,627.2784509642617,694.9520867978989,797.3770661709043,915.6292336786304,996.5718635252967,978.2923737680344,1109.136371355257,1211.4234332130934,1361.192519172062,1707.5880005265508,2245.9479911066023,2747.9603673799384,3207.544650820245,3276.9702326049446,3624.999402559621,4353.327374405202,5766.092966724847,6204.143215442246,5367.329762784106,5156.0230379294535,4475.301268312955,4486.781738633817,4696.298796207288,6508.850654756497,8233.728229930273,9696.192853853798,10674.341023010704,13795.015938512815,14801.322615217216,16100.679942803166,13330.37981922105,13405.704414882965,15460.911026665251,16100.621583111446,14722.37176335364,15382.33485733728,15707.94730681376,14743.267103145476,15368.233798443476,17111.068505894054,21522.01709902615,24925.02678445755,26450.95301303824,28421.68652740704,32652.01559470198,35603.248328071044,32279.820847615145,30658.7422282912,31824.62191347769,28456.44381514769,29228.846559842044,29707.76550946701,25982.44161977755,26755.60611493981,28381.342559690624,30602.42128811132,29786.5245689007,27233.942646160765,30799.477593777483,30270.26870174581,33509.01279821385,35297.00949955651
A,Annual,EST,Estonia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.908892873569,2819.1261210092607,3134.3897534540665,3380.92630243199,3682.952301466946,4093.392477387645,4140.936602321673,4070.60902410208,4502.666149923917,5343.183107607348,7205.40703313243,8916.072827460204,10414.638118356492,12641.480097647316,16745.430801114762,18205.9064113446,14712.44942179163,14663.70410187046,17555.545523942612,17568.213796971362,19310.38749007572,20581.789899169544,17722.155766952314,18666.3736521706,20851.522349686096,23618.13612545807,24021.250141330624,23933.993942106536,27953.76702301265,28451.14778251755,30133.304450454027,31170.091509188704
A,Annual,ETH,Ethiopia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,75.33960907059607,76.73019664117328,77.79018497825044,79.17263437032835,83.83686482709687,88.85002941102428,93.15494678749852,96.08647474367568,99.47436510006672,102.280177675035,109.43046633728515,112.73667429662407,119.8399971247572,134.9355110219469,147.85572250448467,144.28053763549462,151.95618662170983,170.40414371555983,178.3024805749128,192.3571172739988,203.68539444096484,212.6575179802983,215.25098547162,232.68347442115893,214.22886039600164,243.8973825840192,245.97722876929507,254.12132942155367,253.24826247016668,256.3864753063148,262.108971053707,277.5659103650914,207.40640086384664,168.520401400989,127.68592345903328,136.52361908896285,147.32745885196448,143.3695314988438,126.4650957812439,120.73463149986505,122.26920260606896,118.45720425526066,109.59381361298792,116.80049113277668,133.16981253809556,158.24345808246497,189.34573752141827,237.14625599631884,316.4104751180748,368.5747122674447,330.6194127986438,343.0249423518872,452.1010318857536,484.039833104062,549.9865770825876,621.8456738081328,696.1960848063238,745.6324339253431,747.9680036726737,828.7090805229211,905.3131592541484,910.947887074508,1011.0733241346222,,
A,Annual,FIN,Finland,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1191.8550887341544,1341.4990062589063,1426.6675637882004,1538.457034027374,1725.6048348982554,1902.038471777085,2031.523313939027,2055.75306771186,1927.2938045291808,2201.124152377416,2465.864555260408,2716.4322354459064,3177.928792975601,4173.5448516964425,5298.080087907538,6256.102451361173,6740.291453146369,7069.735651398578,7629.495724751487,9333.07695567452,11224.938003635289,10925.095716118118,10935.311058848634,10493.962663680604,10830.218522266328,11394.192104424574,14946.992619826096,18565.02644260111,22043.77015962881,23969.05279864402,28366.204276070952,25488.84505256045,22320.112469585685,17588.678171550877,20278.29109854,26246.274321446235,25756.67770736177,24682.29083270996,25999.98616949528,26180.41285623488,24335.922508265896,24965.202996775988,26989.38926095902,32920.08571925683,37768.13342020287,39049.87037802232,41214.01877650688,48473.02400914548,53769.47262403853,47478.34953109991,46506.291901656616,51060.324258976674,47551.67408413692,49691.01452007388,50073.77608158712,42560.34567671027,43451.25624421576,46085.0174739036,49654.24970353289,48358.180777370086,48828.68468627994,53099.13514001479,50440.56022497404,52821.51143407167,53188.6186245158
A,Annual,FJI,Fiji,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,277.431535497766,280.2733667310456,285.4730730015931,291.38357377755955,305.5322031321269,311.2410729121985,309.57440900959955,325.98654540029986,327.35741651014143,349.8139730136083,413.9372165289203,457.8445998607842,575.2174821370372,761.6840673648276,984.3135239323286,1188.1842424998092,1186.1664845775722,1203.5726796916194,1354.811440503738,1626.6601902392576,1873.3109797243155,1879.3631513925927,1773.1439251705146,1628.0490118145528,1666.8657254106208,1576.7206909140102,1745.2412663363425,1569.4672703938772,1463.0472016594667,1543.2961719258012,1728.9407687119904,1774.992111381176,1951.2559293035065,2070.0473411019466,2297.180058843042,2466.743478159032,2648.327662639996,2573.723386056776,2010.496360731489,2327.957205140908,1995.7207116326392,1944.9974146090017,2136.567941186826,2655.5807958604446,3097.1909665175926,3377.6912695349274,3455.105999073486,3762.7469278929902,3899.9223151212927,3164.132754081691,3449.144528833689,4139.602886097022,4341.403387487495,4572.443775442445,5293.356766804642,5097.531068646955,5363.790266792433,5826.848144593282,6085.419794853761,5950.828668667015,4844.421271545238,4696.171039446337,5405.030061626715,5888.736673324293,6288.398672644161
A,Annual,FRA,France,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1302.5314972989245,1394.5355712511207,1547.6202590222915,1717.7037906782052,1884.1379138157367,2015.3798096448345,2165.072794560528,2321.4691843173828,2512.620174152542,2723.567305410474,2825.1297227320665,3128.386121166651,3806.8878889278953,4913.52707779625,5267.353300051368,6606.701467471836,6794.617393378611,7464.907844630015,9166.590119613908,11062.573173037305,12565.1639377144,10955.90029961675,10359.892066354889,9862.284493865862,9311.894264521288,9657.01938533723,13430.482459968536,16175.709046756583,17549.64404871614,17547.264542251443,21586.467461748296,21500.777836623347,23615.01685654829,22238.825061843378,23359.898510477426,26791.81519823693,26757.63514941445,24169.40081028216,24869.403079593947,24576.31522545283,22340.593951621708,22331.79483430362,24144.572701952864,29479.522210117502,33644.92822203642,34696.37183169715,36431.565890655525,41486.19078287867,45464.8181385158,41728.08841641321,40694.82116970245,43929.784087381166,40863.581441233335,42669.17951118927,43148.0459288416,36702.432373337935,37024.21571336689,38687.16264071637,41418.17664848442,40408.28485747505,39169.86060007072,43725.0999521245,41082.81193207471,44690.93453951175,46150.487686159264
A,Annual,FRO,Faroe Islands,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,1594.478840667068,1749.161535328274,1780.1570764691912,1735.5342563010297,1849.438538176766,2219.376867264191,2563.6018617109567,3046.459149780504,4067.929806832722,4906.275143253845,5605.512621122035,6593.621293255902,8387.149238817097,9479.437544903538,10549.340153302168,11446.282968174604,10458.096525258135,10052.91923026645,10893.33171485743,9437.293473608672,10048.94832728762,14933.868523949151,18982.64753076628,20453.53092451197,18181.22837451329,20125.79407100695,19163.95933958775,19301.07036598322,16374.178334896516,16976.309540702794,20669.67919813538,22706.21649057092,21158.89246551465,24729.01990645801,24978.6210817538,23322.75933575153,24879.772961786373,26937.65056028466,31269.603199721714,35647.54404005308,36389.081644098005,41743.681284766055,48348.73937110107,51287.891108166266,47059.19472967382,47923.15153749912,51618.99077663916,50261.961626769255,55758.208368061096,60172.06325416637,52635.037546360894,56875.280381329554,59387.353086481984,62526.49085157429,63067.06956979109,62240.82240917496,68749.40055579566,66139.3809716876,71774.35223533932,
A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,337.4957740741998,359.24464014776703,403.0464690580944,544.2044666020691,701.0779631629379,683.9767455656404,677.9706150704573,668.6014727290716,737.510432416087,803.0321901564207,829.2098130660017,958.3744266486202,973.6886364465636,993.2729452054796,971.323735890612,1136.2763329506058,1216.1576311967572,1230.4415672050948,1284.2827275816967,1365.6151833782817,1459.0436920149075,1617.455281546217,1699.330191019598,1853.062596902845,1856.520742608297,2010.117935226345,1973.9382169632368,1860.3082712859343,1965.155283406808,1971.172098853868,2081.9660133518973,2144.5369999555023,2156.70532157086,2185.803090350448,2146.40160821979,2246.4537033712704,2289.7515555997074,2336.978522024026,2415.5935595211868,2596.261474475949,2761.2432583224845,2890.504930453676,3033.1698952636943,2933.883334412372,2945.414959961622,2911.162110452923,2979.6011918404765,3279.107790392853,3566.586903711252,3572.6591828222195,3362.0279314221484,3508.2235627022146,3710.124484532565,3941.372478874137,4166.00476748564
A,Annual,GAB,Gabon,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,276.1361694732275,323.45920265420045,348.41682013312754,290.67581654640924,400.4029565049584,414.5542180950354,443.4015998781416,482.22309050643,514.5739837962167,545.410237141201,543.433161441757,627.4156775766158,693.2948314129794,1140.0416427508958,2384.186288925724,3258.234241535887,4441.09448586623,4048.146742894904,3359.5726812366424,4154.585940150932,5718.467190527173,5026.476467571558,4583.899677854448,4181.571915755775,4272.882168717054,3898.463169354868,3864.674538239812,3624.376758654764,4118.604730327946,4373.884919269482,6050.714689995232,5345.096530305199,5385.688117450781,4105.987013393308,3828.211181144539,4414.875582857198,4942.678700276148,4508.753405411422,3699.9951390650376,3751.353189506248,3982.906200927996,3835.757182797274,3966.4800186466255,4710.74862768151,5465.791935907084,6547.876139551863,6847.009856853938,8003.542896960487,9688.645196906333,7290.575260931136,8356.746620133452,10219.11393394536,9296.965879410882,9197.701063239469,9201.362766481054,7047.126546343554,6677.070039016437,6921.73373135624,7624.277523377101,7441.178647228097,6605.803460779041,8181.409141343981,8409.207414522787,8071.39777400455,8218.763070618485
A,Annual,GBR,United Kingdom,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1397.5948032844049,1472.3857140786822,1525.775852710321,1613.4568837339225,1748.288117614103,1873.567774354205,1986.747158696848,2058.7818819805584,1951.758595875321,2100.6678685867173,2347.544317737474,2649.801513872233,3030.4325141197723,3426.276220503779,3665.862797641903,4299.745617992836,4138.167787615347,4681.43993173038,5976.938168999906,7804.762080511547,10032.062080014974,9599.306222219648,9146.077357018516,8691.51881306514,8179.194440649911,8652.21654247593,10611.112210095978,13118.586534629034,15987.168077568824,16239.282196094424,19095.46699846078,19900.726650506866,20487.170785287846,18389.019567509866,19709.238098365306,23168.95295801709,24406.400298359004,26766.00562496839,28274.50451196992,28762.09135702561,28280.926786099004,27906.56950296405,30077.741432187977,34442.68754023079,40366.888665096805,42104.78843750239,44512.459029686455,50397.6854954706,47396.12020784836,38744.13169304295,39598.95711954499,42109.64187957491,42490.14654635207,43419.03525989323,47426.6209829995,44983.88552293405,40988.10442330255,40629.23403473455,43315.48745013178,42794.00226482881,40404.806223895066,46926.47573610501,46062.99140796976,49200.81015261457,52636.78659438527
A,Annual,GEO,Georgia,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.5820245972798,1843.903432358576,1853.4409083867467,1610.9802714686828,1307.8234271300644,757.2235485053577,550.0155426092244,519.8155788149649,578.3369234608658,689.0346341533118,807.0322857523524,851.515542450841,673.5377828872752,749.9085349939613,801.9838370792896,853.5261718689393,1010.0315163086844,1305.0474855720777,1642.7835941479732,1996.02013272284,2635.3665027611623,3324.753720501501,2822.689396687966,3281.7293093734293,4119.668183071927,4530.695334094308,4712.002293826649,4830.334861702489,4086.6223465965,4143.401256863152,4418.752065466785,4804.054604044404,4741.283271587601,4300.85701291207,5083.606954845773,6729.846599302833,8283.669606522612,9193.66366361489
A,Annual,GHA,Ghana,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,174.85885653180446,181.8700108330845,188.42101629989304,205.0374223918847,224.968154393354,260.50559523622,263.3345894115142,211.2192965403649,196.66857183046403,225.7726219635542,248.159869409818,263.4087878822346,223.80286383233,309.50955230039136,289.4258568165083,272.97671518850257,260.99829581310723,292.2897980949895,325.59847667823334,346.6534037776974,372.2520263679609,343.799126739425,319.2069103297907,311.3834381549493,329.9988888631113,329.71460493701375,410.71165838861134,355.1537249192034,355.1218449328811,349.9649419149825,382.5424636835398,418.25412134998646,396.42640764051737,359.80084409752834,320.50390343252013,371.5372430338355,389.2712678988311,377.84193550146057,400.366799508524,403.03732612727305,253.74693620334372,263.5421564948529,297.4616446877405,358.39927142072963,406.1321053295653,478.6119091910279,906.4410275648868,1050.124615249259,1182.6576125601646,1047.704300935863,1263.8925176053897,1507.435731987529,1543.7752423576376,2294.795846937434,1949.908329238455,1722.7728283360616,1912.479913399506,2012.2866264126544,2195.321660163773,2186.6582268261286,2195.454816599868,2445.18662529344,2229.89122647803,2383.904104834181,2405.7946637808286
A,Annual,GIN,Guinea,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,752.8225035723877,825.2899770530956,948.4974212970546,1143.300035140776,1242.5292252038994,1311.330513625633,1430.6643528676414,1440.157665151015,1657.963932307056,1789.9955492456686,1930.9918425794856,1875.5396677239623,2272.632987242744,2822.839322846816,3361.5282015454973,4061.698672424434,505.8769442503032,504.5108687994058,574.0011272251821,570.4934179867868,604.304422702532,656.4237311951799,692.6478026628057,670.7417782299591,671.5763850587522,713.0314605586832,726.0254425837992,695.5817422582603,647.3799208327779,610.6148429427624,518.1570669240263,483.0851202147411,495.9160735592694,566.4854058806803,584.8977405380814,463.1776868509797,446.9805541350129,650.1485753047425,703.5328257843689,662.1859146655747,659.2353262113152,636.6949587476483,699.3533772121965,748.4550208247343,765.1469993892789,747.3569667594476,711.9965097823158,833.598621691121,933.273615633705,1031.341464807319,1053.660976964146,1244.9655047791368,1416.5961201176417,1555.4937580686064,1717.0231812077927
A,Annual,GMB,"Gambia, The",WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,94.36621449476576,96.9604868849254,83.10648527589122,88.66220216103099,99.78169197724478,103.3183222887494,106.52460428262472,131.44918206078705,162.61833468655144,189.8083933773437,179.3139632911066,213.8425431620232,257.5810422372912,300.2585280343968,337.69253438951665,295.9820645480825,282.1413070553876,268.6492998168027,214.7943573899284,262.8166167457792,207.6544087149454,236.95480272584592,274.8744659995887,280.92980955391937,300.63989574038123,627.5789193188269,623.4859277835976,635.3611677282,608.2774907808005,621.6813912696456,651.784945724837,600.2240234057539,610.2347114617243,575.4598931512156,538.0540723488539,459.8030683813988,376.5310269625844,308.7191234375875,593.2853463265806,616.4836578653483,614.5443079044642,724.7264072424318,859.1276714112262,774.8880309080911,801.0333727145356,710.6084114681515,692.579361628102,653.8627132727431,568.0045355886399,619.5363642964605,650.0565013236113,642.5226412963307,696.2198069606148,738.1867519874828,720.3351433521331,781.8909251695309,836.2448755826309,888.1574074419019,908.5256741509648
A,Annual,GNB,Guinea-Bissau,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,350.22159496210685,348.2770096202673,388.6437613745526,391.9165756129003,418.6431140140639,435.2178098748476,420.85293743817766,402.9065878033257,402.7775257009358,375.8453301716247,346.8554415675542,477.4638963756304,502.7322660055679,488.9938923221068,407.4394446849117,416.57613999889816,371.1375759131034,487.5519494369932,453.80747268820846,578.4909858312559,651.3376406509944,672.0738788496598,574.3211064181103,581.6126818139535,560.8834225379733,589.4870230819454,614.729892454585,598.9534701984837,497.7242795637327,478.7331909899093,316.94549503763886,327.1384319723973,362.0345745703541,419.7848661180698,431.3765576696339,463.0739626504516,448.5130754697008,519.0697897947414,640.2103311017534,583.1900201390936,600.1942985407677,719.5395734989372,635.4616533038806,654.304534409417,652.0225010294494,645.0668372070388,679.6653866268176,783.123186602022,808.531613218504,807.4255248728346,836.2673142373203,912.4841046928468,873.4378618754282,964.9275542189088,962.983627901892
A,Annual,GNQ,Equatorial Guinea,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,132.91185907727584,154.7974985283747,177.8264175760939,217.10289545038967,226.6949639013446,231.9316461657744,211.743758689178,208.44083966337988,206.7668586996648,205.56736961700955,211.4247619744464,268.6349023386668,319.23683674134213,362.26217827807807,368.8313742539787,375.70596062500186,,,175.45100807136245,121.12508028204722,137.46880270836635,129.41100558102144,137.903678570149,161.11802183766974,188.7870270224797,220.9254418225087,228.6692328272473,193.22335611690028,236.4021883762649,225.31937851976315,263.7335470889445,256.68302365257404,183.2394827119644,248.31489620885503,391.68686823573154,717.041481576821,577.8685253427452,930.9125492997788,1487.3165506700975,1948.6114590784368,2264.210655803648,2930.6018374373293,4901.301274081193,8673.902608653498,10184.884124854148,12616.95329420112,18210.55529705989,13232.501937810184,13720.165872322244,17198.213666827498,17308.57239245747,16304.071319641816,15548.662465661924,9068.910032386446,7453.197979485167,7809.104656554882,8102.470848340313,6804.149230738878,5764.055029129468,6945.630697945393,7589.299649093814,6677.793435386001,6745.40013244916
A,Annual,GRC,Greece,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,513.0858623909154,582.5635035910627,608.4755154623066,685.5592820017444,772.8055007703119,886.7736110715513,983.5575491587098,1053.2588863312997,1138.382190326714,1305.6439597686192,1473.6039480870654,1629.3452793287015,1873.2541277359217,2468.0039550202296,2789.4057735063484,3109.379439789196,3343.388194446757,3832.3211000461065,4629.339376712085,5626.588790870816,5811.690696009411,5305.437293813394,5501.63700061234,4950.060265187614,4785.074630337755,4746.760358163547,5577.832586927687,6473.577831681169,7492.352048112514,7737.54385772032,9466.662385021744,10046.666387547462,11021.012224607048,10257.308578907285,10937.022380861115,12779.081491606008,13432.526218324443,13015.91750468541,13022.964877480888,12742.540438814323,11638.201069721485,12156.957282422094,13782.195640942991,18020.612039764048,21449.25527642452,22054.131575688592,24416.023297027456,28440.762532895544,31695.83310922093,29425.457320026253,26653.048800862583,25504.786651012444,21624.346052551045,21573.34497628048,21474.7257123892,17980.72982381374,17919.24263770477,18631.99301292935,19873.401523877143,19335.360200296866,17886.733165236048,20654.7001960815,20971.83492582833,23400.727881769137,24752.106840168104
A,Annual,GRD,Grenada,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,736.9274991515423,917.1111188027236,1070.7337126633386,1173.0780959723818,1229.6593255740322,1329.0061769598335,1388.1656509059928,1523.9409279853055,1745.15357435866,1938.108509066976,2204.638451588598,2404.255235623792,2696.9829019301883,2782.1839687361858,2983.9164315864086,3052.700187441629,3026.041542313934,3152.202047885501,3294.269883396572,3508.294236637004,3724.7546616830414,4206.280528941812,4516.28332446682,4839.828111142478,4819.507766538427,4984.474059314471,5427.9637725231205,5480.261176445877,6338.560114053579,6344.0383771432025,6864.548167718577,7448.2040563864975,6932.564721767806,6909.60169568597,6947.381360964636,7092.71985352677,7424.802122873267,7986.334212107877,8694.12438005692,9221.234610794238,9751.426611559324,10083.02127922496,10462.792915953349,8968.558901084838,9622.240504593448,10535.45887714543,11308.287424945123,11871.611700603142
A,Annual,GRL,Greenland,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,1498.2764367816094,1874.2953019009929,2196.7142401919755,2860.2805764011528,3432.7060329127626,4257.875611484055,4844.656293474845,5713.962533605535,7235.516939343295,8480.762531058217,9483.102405851982,8544.097910165125,7813.651282121718,7988.177946629883,7198.707808166498,7760.834263706284,11271.33257358838,14554.351366973551,16397.950193876142,16813.74145011074,18326.92950232516,18315.31656319062,18768.82753254548,16797.35782188279,18124.09980757633,21665.829517311555,21422.46098536716,19145.614890096003,20496.57878355897,20170.322763798027,19009.077440751487,19265.51914687377,20657.950632309658,27466.64945255037,32030.99879151085,32489.72773098986,35457.629757821414,39780.944136872095,44366.78586881754,44918.84138321552,44277.199340097184,47186.875996938776,45936.95628177236,47535.48837923765,50485.22441352912,44536.35497053773,48181.74535412656,50765.74946653718,54545.13585776503,53309.20359050652,54812.66617710234,58135.993991020296,55635.00064912226,58498.97431424332,
A,Annual,GTM,Guatemala,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,256.81311528660774,257.2021505895202,265.2106518393597,284.3975042925376,284.197970339364,282.9776417040297,287.2778487233312,291.9341809433561,314.6668761189431,326.3027333990098,352.7908087618117,358.37356038029344,369.762757413424,440.5628716906128,528.5731100313199,594.8866086633595,697.0646096930188,856.1254952929112,925.1800264999008,1025.982234600717,1141.805498149912,1216.4963972204384,1203.96540667638,1219.7354535434458,1241.0424258277308,1238.4754520917595,896.0632634736324,853.903772501246,919.0707731388818,958.4274711562624,847.6885618303594,1014.4027968268234,1096.4597699269789,1165.674427162245,1292.672027504829,1421.061778097957,1481.0598675067172,1638.4628185178874,1741.2011418285576,1603.6477614493433,1648.9657897155912,1537.6866357825168,1669.335174697054,1722.547019107736,1840.9118488399963,2046.4661165075804,2225.1234753877984,2458.8157391938444,2763.059881729257,2611.6463277335247,2805.259602373216,3168.98370607705,3286.619593362674,3444.159712648616,3689.144718137769,3893.505220935085,4060.1375497418617,4324.996081578011,4352.946517902529,4511.997551576558,4477.617617964175,4912.622257212007,5358.701274943964,5758.308762988451,6150.025977678509
A,Annual,GUM,Guam,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20909.95903028063,21877.317837155275,23618.8266894573,25631.97761080522,25709.935148842203,26605.43242147555,28112.231657342192,29054.05812015189,29719.796783608173,29926.205244291265,31653.750653816787,32530.75931214827,33900.14865305826,35165.70146447955,35930.6594898711,36779.00789039085,37195.95030704639,39274.943142489865,36482.93639536749,38074.8793745801,41833.15171328248,,
A,Annual,GUY,Guyana,WB_WDI_NY_GDP_PCAP_CD,GDP per capita (current US$),USD,US dollars,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,299.07464578509064,319.01775479628395,327.39257923897355,288.8203904423207,313.26116189376893,335.73593687830964,352.5896750352907,377.7326219679807,339.78644107903455,361.1876161762213,381.098754100227,395.7696635992939,395.4742645765723,420.5336786300933,587.9688770034637,663.7997226518986,604.1052677756021,592.9975983781803,663.2085860844954,688.8276528383429,778.9588141023571,734.5674588711194,620.5646365705693,630.6727792091071,565.3344355824396,587.8183952250337,657.0140002120611,464.0525662707107,544.715209244099,503.1090191039224,528.8510953429941,466.03993898888245,498.1566365699537,603.084316652805,715.6115252017171,819.6685415849051,927.5238472116686,982.8047538055868,939.6854881697236,908.7906313917968,931.7966517189552,931.5747238476732,950.8669324709928,973.7425980541882,1033.3103090218794,1084.06541388904,3135.605535283261,3608.286852401877,4008.962867160304,4209.132306245647,4581.761796934918,4947.221705899166,5444.397519139134,5556.912311569316,5472.688204522369,5640.41560569466,5870.878237598348,6178.665043729804,6048.386971804177,6405.824434445621,6775.709390963032,9860.870148343864,17913.492806687907,20473.70021906172,29883.63411520007
